Model,Model-2,Brand-2,Manufacturer SKU,RacksBrax Products,Accessories,Product1,Product1 SKU,Product1 URL,Product2,Product2 SKU,Product2 URL,Download Link,Logo,Note
DARCHE ECO ECLIPSE 180,DARCHE ECO ECLIPSE 180,DARCHE,T050801744ECO,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014A_-_Darche_Rev_8_June_2026.pdf?v=1781152569,home-sq-darche.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Ik_FJRA52F6XEZE0QFoCAQ/2dTatIN_ekHCM_brc_EhEQCVaWjmKF0E1uWWUz6Fi4GDzylI04vEh5Bbiu9K4ejJYHCnQPqzx908duxO5yxYtzgxAD1Q3-8jTLKwbRLcrhykCJRSKHzailrVd3oJ7YBTDWnpz303hFxz_gwivUZKwK6t8qJh8Dc_49xW66hMqb4/W0LedbnXKlDTb_LMT_rCOxGl1ABE8n_Bbn0YDXqA8oY),
"DARCHE ECO ECLIPSE 270
(Left)",DARCHE ECO ECLIPSE 270 Left,DARCHE,T050801743ECO,XD Products,Awnings,XD Hitch (TRIPLE),9001,https://www.racksbrax.com/products/xd-hitch?variant=43046074318914,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014A_-_Darche_Rev_8_June_2026.pdf?v=1781152569,home-sq-darche.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Ik_FJRA52F6XEZE0QFoCAQ/2dTatIN_ekHCM_brc_EhEQCVaWjmKF0E1uWWUz6Fi4GDzylI04vEh5Bbiu9K4ejJYHCnQPqzx908duxO5yxYtzgxAD1Q3-8jTLKwbRLcrhykCJRSKHzailrVd3oJ7YBTDWnpz303hFxz_gwivUZKwK6t8qJh8Dc_49xW66hMqb4/W0LedbnXKlDTb_LMT_rCOxGl1ABE8n_Bbn0YDXqA8oY),
DARCHE FREESTANDING 360 AWNING,DARCHE FREESTANDING 360 AWNING,DARCHE,T050801754,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014A_-_Darche_Rev_8_June_2026.pdf?v=1781152569,home-sq-darche.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Ik_FJRA52F6XEZE0QFoCAQ/2dTatIN_ekHCM_brc_EhEQCVaWjmKF0E1uWWUz6Fi4GDzylI04vEh5Bbiu9K4ejJYHCnQPqzx908duxO5yxYtzgxAD1Q3-8jTLKwbRLcrhykCJRSKHzailrVd3oJ7YBTDWnpz303hFxz_gwivUZKwK6t8qJh8Dc_49xW66hMqb4/W0LedbnXKlDTb_LMT_rCOxGl1ABE8n_Bbn0YDXqA8oY),
DARCHE KOZI 270,DARCHE KOZI 270,DARCHE,KSA2000,HD Products,Awnings,HD Hitch (TRIPLE),8182,https://www.racksbrax.com/products/hd-hitch-triple,HD Awning Adaptor Plate (TRIPLE),8193,https://www.racksbrax.com/products/hd-awning-adaptor-plates?variant=43045966446658,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014A_-_Darche_Rev_8_June_2026.pdf?v=1781152569,home-sq-darche.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Ik_FJRA52F6XEZE0QFoCAQ/2dTatIN_ekHCM_brc_EhEQCVaWjmKF0E1uWWUz6Fi4GDzylI04vEh5Bbiu9K4ejJYHCnQPqzx908duxO5yxYtzgxAD1Q3-8jTLKwbRLcrhykCJRSKHzailrVd3oJ7YBTDWnpz303hFxz_gwivUZKwK6t8qJh8Dc_49xW66hMqb4/W0LedbnXKlDTb_LMT_rCOxGl1ABE8n_Bbn0YDXqA8oY),
DARCHE KOZI ALL-ROUNDER,DARCHE KOZI ALL-ROUNDER,DARCHE,KSA1008,,Awnings,,,,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014A_-_Darche_Rev_8_June_2026.pdf?v=1781152569,home-sq-darche.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Fyyjmuw9j63ReuqkNWHilA/QV_MTMY00yPZOAku34WK86bpPnXR-7wkbB357-sn5e3wrmi-uBN6eC1ZwUWOuEsmbXREVnPJtGV4BboXNdUX5utee5XO_kLTq1Vy-gLIkz3AoLSmHF81FidxGYEC0J6yv9ZjBT0YqsQSQ8x3jeSg9kNLZBaKs4ydYrez_TlIZFI/B7T8EPDj1GgUyDkTyN9r5r0URP8dOwAenwcGMLzGsbs),
"DARCHE KOZI SIDE AWNING 
(2 x 2.5m)",DARCHE KOZI 2 x 2.5m,DARCHE,KSA1000,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014A_-_Darche_Rev_8_June_2026.pdf?v=1781152569,home-sq-darche.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Ik_FJRA52F6XEZE0QFoCAQ/2dTatIN_ekHCM_brc_EhEQCVaWjmKF0E1uWWUz6Fi4GDzylI04vEh5Bbiu9K4ejJYHCnQPqzx908duxO5yxYtzgxAD1Q3-8jTLKwbRLcrhykCJRSKHzailrVd3oJ7YBTDWnpz303hFxz_gwivUZKwK6t8qJh8Dc_49xW66hMqb4/W0LedbnXKlDTb_LMT_rCOxGl1ABE8n_Bbn0YDXqA8oY),
DESTINATION4WD D180 AWNING,DESTINATION4WD D180 AWNING,DESTINATION4WD,,,Awnings,,,,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AO_-_Destination4WD_Rev_1_October_2025.pdf?v=1760418309,home-sq-destination4wd.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/esc9VhGbnIVgf1XCXPHEeA/fDHhMfT19rGKKKpSGdOizNlYzMEvjKF5jnlnQ5cIDKGw8xzsbX30uQ8DGDpztxNhN9qbP-drYLZK3VaV-AWHSEW4TmL-WlGovlxrL_GM9eDrZ-6lJxxIyZjxs_RaHTNCchE8TXHh5IQKLv5ph69EQRbrQA8_VhjbHpuo6lieQbgWLDQncUc36oMjVApwKP5H/iqHvqoOdNerWwUzRZiH1DOMFd5wi8lpRTGK4NKtE9Fc),
DESTINATION4WD D270 AWNING,DESTINATION4WD D270 AWNING,DESTINATION4WD,,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,XD Destination Adaptor,9118,https://www.racksbrax.com/products/xd-destination-adaptor,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AO_-_Destination4WD_Rev_1_October_2025.pdf?v=1760418309,home-sq-destination4wd.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/esc9VhGbnIVgf1XCXPHEeA/fDHhMfT19rGKKKpSGdOizNlYzMEvjKF5jnlnQ5cIDKGw8xzsbX30uQ8DGDpztxNhN9qbP-drYLZK3VaV-AWHSEW4TmL-WlGovlxrL_GM9eDrZ-6lJxxIyZjxs_RaHTNCchE8TXHh5IQKLv5ph69EQRbrQA8_VhjbHpuo6lieQbgWLDQncUc36oMjVApwKP5H/iqHvqoOdNerWwUzRZiH1DOMFd5wi8lpRTGK4NKtE9Fc),
DRIFTA STOCKTON 180 FREESTANDING AWNING,DRIFTA STOCKTON 180 FREESTANDING AWNING,DRIFTA,,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014S_-_Drifta_Rev_3_July_2025.pdf?v=1753924155,home-sq-driftastockton.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/hYRvdkU2Tc6-zHl9qdB4Dg/_IhTOXfkMkVjgpM6yGIoEIszWaL7sBZ6AVgSJkts2Ykfb7hzJMKJfkw7qQZX78YJGpWe0EMIdep9ybnxkJYphlTG-lKbv_nwLdJfafKdcFEpyqKLFgoyU3AwUd-SWLWUXczezb9nwKDt9NFBsDP61OymoIAmTcQTGTr5IVulsufT_ehIPfLuYZkC6WI-yBUR/E8rQvfpP2kjxrqwAf8wj6IGdvXSHiPjtJmRZRCg6asQ),
DRIFTA STOCKTON 270 FREESTANDING AWNING,DRIFTA STOCKTON 270 FREESTANDING AWNING,DRIFTA,,HD Products,Awnings,HD Hitch (TRIPLE),8182,https://www.racksbrax.com/products/hd-hitch-triple,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014S_-_Drifta_Rev_3_July_2025.pdf?v=1753924155,home-sq-driftastockton.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/hYRvdkU2Tc6-zHl9qdB4Dg/_IhTOXfkMkVjgpM6yGIoEIszWaL7sBZ6AVgSJkts2Ykfb7hzJMKJfkw7qQZX78YJGpWe0EMIdep9ybnxkJYphlTG-lKbv_nwLdJfafKdcFEpyqKLFgoyU3AwUd-SWLWUXczezb9nwKDt9NFBsDP61OymoIAmTcQTGTr5IVulsufT_ehIPfLuYZkC6WI-yBUR/E8rQvfpP2kjxrqwAf8wj6IGdvXSHiPjtJmRZRCg6asQ),Supplied brackets from DRIFTA require 1 x 8.5mm hole to be drilled per bracket to achieve 2 bracket holes at 50mm centres.
DRIFTA STOCKTON 270 HEAVY DUTY FREESTANDING AWNING with LED lights,DRIFTA STOCKTON 270 HEAVY DUTY FREESTANDING AWNING with LED lights,DRIFTA,,XD Products,Awnings,XD Hitch (TRIPLE),9001,https://www.racksbrax.com/products/xd-hitch?variant=43046074318914,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014S_-_Drifta_Rev_3_July_2025.pdf?v=1753924155,home-sq-driftastockton.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/hYRvdkU2Tc6-zHl9qdB4Dg/_IhTOXfkMkVjgpM6yGIoEIszWaL7sBZ6AVgSJkts2Ykfb7hzJMKJfkw7qQZX78YJGpWe0EMIdep9ybnxkJYphlTG-lKbv_nwLdJfafKdcFEpyqKLFgoyU3AwUd-SWLWUXczezb9nwKDt9NFBsDP61OymoIAmTcQTGTr5IVulsufT_ehIPfLuYZkC6WI-yBUR/E8rQvfpP2kjxrqwAf8wj6IGdvXSHiPjtJmRZRCg6asQ),Supplied brackets from DRIFTA must use either one of 2 pairs of vertical holes. The XD body will fit the upper and lower holes in the DRIFTA bracket. The XD holder will fit the upper and lower mounting tracks in the DRIFTA awning spine.
"DRIFTA STOCKTON SIDE AWNING
(2.0m, 2.5m)","DRIFTA STOCKTON SIDE AWNING - 2.0m, 2.5m",DRIFTA,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014S_-_Drifta_Rev_3_July_2025.pdf?v=1753924155,home-sq-driftastockton.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/hYRvdkU2Tc6-zHl9qdB4Dg/_IhTOXfkMkVjgpM6yGIoEIszWaL7sBZ6AVgSJkts2Ykfb7hzJMKJfkw7qQZX78YJGpWe0EMIdep9ybnxkJYphlTG-lKbv_nwLdJfafKdcFEpyqKLFgoyU3AwUd-SWLWUXczezb9nwKDt9NFBsDP61OymoIAmTcQTGTr5IVulsufT_ehIPfLuYZkC6WI-yBUR/E8rQvfpP2kjxrqwAf8wj6IGdvXSHiPjtJmRZRCg6asQ),
DUNE 4WD 270° AWNING,DUNE 4WD 270° AWNING,DUNE 4WD (BY ANACONDA),,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AM_-_Dune_4WD_Rev_0_August_2024.pdf?v=1724641133,home-sq-dune4wd.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/lk1manpKXb1jE4dHFuN0_g/IPB9dbS1nN2wlUiTaR0FqEBER_v6pNnnWGP_ciQiSWs2vNYaGr4Gio72SiWPQzKsyegzzNP1Lt8hsimKUCAT7MniQdZgNahugMsxMcQAqiqYSG2mwOSy8uFG2yHjBFB0opzUr-ufT8p9nQ6nmg1UtLU_bE5SFBqXbSyfgXoK-yw/PZdSr9gf-dmZYc_Qi1oh2hLLjBDCs2NzwG64821WaKk),
"DUNE 4WD AWNING
(1.4 x 2m, 2 x 2m, 2.5 x 2m)","DUNE 4WD AWNING (1.4 x 2m, 2 x 2m, 2.5 x 2m)",DUNE 4WD (BY ANACONDA),,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AM_-_Dune_4WD_Rev_0_August_2024.pdf?v=1724641133,home-sq-dune4wd.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/lk1manpKXb1jE4dHFuN0_g/IPB9dbS1nN2wlUiTaR0FqEBER_v6pNnnWGP_ciQiSWs2vNYaGr4Gio72SiWPQzKsyegzzNP1Lt8hsimKUCAT7MniQdZgNahugMsxMcQAqiqYSG2mwOSy8uFG2yHjBFB0opzUr-ufT8p9nQ6nmg1UtLU_bE5SFBqXbSyfgXoK-yw/PZdSr9gf-dmZYc_Qi1oh2hLLjBDCs2NzwG64821WaKk),
DUNE 4WD AWNING ENSUITE,DUNE 4WD AWNING ENSUITE,DUNE 4WD (BY ANACONDA),,HD Products,Shower Tents,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AM_-_Dune_4WD_Rev_0_August_2024.pdf?v=1724641133,home-sq-dune4wd.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/lk1manpKXb1jE4dHFuN0_g/IPB9dbS1nN2wlUiTaR0FqEBER_v6pNnnWGP_ciQiSWs2vNYaGr4Gio72SiWPQzKsyegzzNP1Lt8hsimKUCAT7MniQdZgNahugMsxMcQAqiqYSG2mwOSy8uFG2yHjBFB0opzUr-ufT8p9nQ6nmg1UtLU_bE5SFBqXbSyfgXoK-yw/PZdSr9gf-dmZYc_Qi1oh2hLLjBDCs2NzwG64821WaKk),
DUNE 4WD ULTIMATE AWNING,DUNE 4WD ULTIMATE AWNING,DUNE 4WD (BY ANACONDA),,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AM_-_Dune_4WD_Rev_0_August_2024.pdf?v=1724641133,home-sq-dune4wd.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/lk1manpKXb1jE4dHFuN0_g/IPB9dbS1nN2wlUiTaR0FqEBER_v6pNnnWGP_ciQiSWs2vNYaGr4Gio72SiWPQzKsyegzzNP1Lt8hsimKUCAT7MniQdZgNahugMsxMcQAqiqYSG2mwOSy8uFG2yHjBFB0opzUr-ufT8p9nQ6nmg1UtLU_bE5SFBqXbSyfgXoK-yw/PZdSr9gf-dmZYc_Qi1oh2hLLjBDCs2NzwG64821WaKk),
"ECOXGEAR SOUNDEXTREME
(SE18, SE26, SEB26, SEDS32)","ECOXGEAR SOUNDEXTREME SE18, SE26, SEB26, SED32",ECOXGEAR,,HD Products,Others,HD Hitch for ECOXGEAR® Soundbars,8184,https://www.racksbrax.com/products/hd-hitch-for-ecoxgear-soundbars,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AJ_-_ECOXGEAR_Rev_2_September_2024.pdf?v=1726554605,home-sq-ecoxgear.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/-ggfVW37sTJKRlfpzukXpw/j0HUctdmUhUnj0G4pkbiZlh1zuFqe4t6_RJov684LoOEcZRqH_nv1szoP_OYNpr0UHYJ9g9jnw7dWtKaAWhG7kjozvrNjUVKQp7Apn66y_3nLu1FUCkInveG09uxQzOGVBPeb5WVN2fEsKB14QePsPatB5oqcC_RB1Lgm0BqiuI/gWICJPyWK6AkoiQroZkITcIGF1P1IP1Rd-7xtcs3D1I),
"ECOXGEAR SOUNDEXTREME ELITE
(SE18E, SE28, SEB28, SEDS33)","ECOXGEAR SOUNDEXTREME ELITE SE28, SEB28, SED33",ECOXGEAR,,HD Products,Others,HD Hitch for ECOXGEAR® Soundbars,8184,https://www.racksbrax.com/products/hd-hitch-for-ecoxgear-soundbars,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AJ_-_ECOXGEAR_Rev_2_September_2024.pdf?v=1726554605,home-sq-ecoxgear.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/-ggfVW37sTJKRlfpzukXpw/j0HUctdmUhUnj0G4pkbiZlh1zuFqe4t6_RJov684LoOEcZRqH_nv1szoP_OYNpr0UHYJ9g9jnw7dWtKaAWhG7kjozvrNjUVKQp7Apn66y_3nLu1FUCkInveG09uxQzOGVBPeb5WVN2fEsKB14QePsPatB5oqcC_RB1Lgm0BqiuI/gWICJPyWK6AkoiQroZkITcIGF1P1IP1Rd-7xtcs3D1I),
"EEZI-AWN BAT 270 AWNING
(2.3m)",EEZI-AWN BAT 270 AWNING2.3m,EEZI-AWN,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,HD Awning Adaptor Plate (DOUBLE),8192,https://www.racksbrax.com/products/hd-awning-adaptor-plates?variant=43045910380610,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AH_-_Eezi-Awn_Rev_1_July_2025.pdf?v=1753938986,home-sq-eeziawn.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/AnHk-w0sT8PBLG4_VUquhA/NvCNfLdTQGYz-a3AmY9yHCfTYDh_q-IYBsngMh4BykiOhRYfmAERlzsW6daZryhTLzLcI_gRfi5DFnUyBNXCRcc9uyYE2izAPGzenbj1OMyVPhTgAd3BYGusqXJFPX1n012ht0HAnY6aE9SUxjxldkK7jFAOcE3bNF2_Yeoo51I/jETuGqkVMf_RsECREAW5hSGGyYEvXgKTgqKhAeq5dyQ),
"EEZI-AWN DRAGONFLY 180 AWNING
(2.1m)",EEZI-AWN DRAGONFLY 180 AWNING - 2.1m,EEZI-AWN,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,HD Awning Adaptor Plate (DOUBLE),8192,https://www.racksbrax.com/products/hd-awning-adaptor-plates?variant=43045910380610,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AH_-_Eezi-Awn_Rev_1_July_2025.pdf?v=1753938986,home-sq-eeziawn.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/AnHk-w0sT8PBLG4_VUquhA/NvCNfLdTQGYz-a3AmY9yHCfTYDh_q-IYBsngMh4BykiOhRYfmAERlzsW6daZryhTLzLcI_gRfi5DFnUyBNXCRcc9uyYE2izAPGzenbj1OMyVPhTgAd3BYGusqXJFPX1n012ht0HAnY6aE9SUxjxldkK7jFAOcE3bNF2_Yeoo51I/jETuGqkVMf_RsECREAW5hSGGyYEvXgKTgqKhAeq5dyQ),
"EEZI-AWN DRAGONFLY MINI 180 AWNING
(1.9m)",EEZI-AWN DRAGONFLY MINI 180 AWNING - 1.9m,EEZI-AWN,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,HD Awning Adaptor Plate (DOUBLE),8192,https://www.racksbrax.com/products/hd-awning-adaptor-plates?variant=43045910380610,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AH_-_Eezi-Awn_Rev_1_July_2025.pdf?v=1753938986,home-sq-eeziawn.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/AnHk-w0sT8PBLG4_VUquhA/NvCNfLdTQGYz-a3AmY9yHCfTYDh_q-IYBsngMh4BykiOhRYfmAERlzsW6daZryhTLzLcI_gRfi5DFnUyBNXCRcc9uyYE2izAPGzenbj1OMyVPhTgAd3BYGusqXJFPX1n012ht0HAnY6aE9SUxjxldkK7jFAOcE3bNF2_Yeoo51I/jETuGqkVMf_RsECREAW5hSGGyYEvXgKTgqKhAeq5dyQ),
"EEZI-AWN K9 SHOWER CUBE
(1.7m, 1.9m)","EEZI-AWN K9 SHOWER CUBE - 1.7m, 1.9m",EEZI-AWN,,HD Products,Shower Tents,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AH_-_Eezi-Awn_Rev_1_July_2025.pdf?v=1753938986,home-sq-eeziawn.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/AnHk-w0sT8PBLG4_VUquhA/NvCNfLdTQGYz-a3AmY9yHCfTYDh_q-IYBsngMh4BykiOhRYfmAERlzsW6daZryhTLzLcI_gRfi5DFnUyBNXCRcc9uyYE2izAPGzenbj1OMyVPhTgAd3BYGusqXJFPX1n012ht0HAnY6aE9SUxjxldkK7jFAOcE3bNF2_Yeoo51I/jETuGqkVMf_RsECREAW5hSGGyYEvXgKTgqKhAeq5dyQ),
"EEZI-AWN LITE
(2m, 2.5m)","EEZI-AWN LITE - 2m, 2.5m",EEZI-AWN,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,HD Awning Adaptor Plate (DOUBLE),8192,https://www.racksbrax.com/products/hd-awning-adaptor-plates?variant=43045910380610,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AH_-_Eezi-Awn_Rev_1_July_2025.pdf?v=1753938986,home-sq-eeziawn.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/AnHk-w0sT8PBLG4_VUquhA/NvCNfLdTQGYz-a3AmY9yHCfTYDh_q-IYBsngMh4BykiOhRYfmAERlzsW6daZryhTLzLcI_gRfi5DFnUyBNXCRcc9uyYE2izAPGzenbj1OMyVPhTgAd3BYGusqXJFPX1n012ht0HAnY6aE9SUxjxldkK7jFAOcE3bNF2_Yeoo51I/jETuGqkVMf_RsECREAW5hSGGyYEvXgKTgqKhAeq5dyQ),
"EEZI-AWN MANTA 270
(2.3m)",EEZI-AWN MANTA 270 2.3m,EEZI-AWN,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,HD Awning Adaptor Plate (DOUBLE),8192,https://www.racksbrax.com/products/hd-awning-adaptor-plates?variant=43045910380610,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AH_-_Eezi-Awn_Rev_1_July_2025.pdf?v=1753938986,home-sq-eeziawn.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/AnHk-w0sT8PBLG4_VUquhA/NvCNfLdTQGYz-a3AmY9yHCfTYDh_q-IYBsngMh4BykiOhRYfmAERlzsW6daZryhTLzLcI_gRfi5DFnUyBNXCRcc9uyYE2izAPGzenbj1OMyVPhTgAd3BYGusqXJFPX1n012ht0HAnY6aE9SUxjxldkK7jFAOcE3bNF2_Yeoo51I/jETuGqkVMf_RsECREAW5hSGGyYEvXgKTgqKhAeq5dyQ),
"EEZI-AWN SERIES
(1000, 2000)","EEZI-AWN SERIES - 1000, 2000",EEZI-AWN,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AH_-_Eezi-Awn_Rev_1_July_2025.pdf?v=1753938986,home-sq-eeziawn.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/AnHk-w0sT8PBLG4_VUquhA/NvCNfLdTQGYz-a3AmY9yHCfTYDh_q-IYBsngMh4BykiOhRYfmAERlzsW6daZryhTLzLcI_gRfi5DFnUyBNXCRcc9uyYE2izAPGzenbj1OMyVPhTgAd3BYGusqXJFPX1n012ht0HAnY6aE9SUxjxldkK7jFAOcE3bNF2_Yeoo51I/jETuGqkVMf_RsECREAW5hSGGyYEvXgKTgqKhAeq5dyQ),
"EEZI-AWN SPOYLA
(1.5m)",EEZI-AWN SPOYLA - 1.5m,EEZI-AWN,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AH_-_Eezi-Awn_Rev_1_July_2025.pdf?v=1753938986,home-sq-eeziawn.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/AnHk-w0sT8PBLG4_VUquhA/NvCNfLdTQGYz-a3AmY9yHCfTYDh_q-IYBsngMh4BykiOhRYfmAERlzsW6daZryhTLzLcI_gRfi5DFnUyBNXCRcc9uyYE2izAPGzenbj1OMyVPhTgAd3BYGusqXJFPX1n012ht0HAnY6aE9SUxjxldkK7jFAOcE3bNF2_Yeoo51I/jETuGqkVMf_RsECREAW5hSGGyYEvXgKTgqKhAeq5dyQ),
"EEZI-AWN SWIFT
(2.3m)",EEZI-AWN SWIFT - 2.3m,EEZI-AWN,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,HD Awning Adaptor Plate (DOUBLE),8192,https://www.racksbrax.com/products/hd-awning-adaptor-plates?variant=43045910380610,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AH_-_Eezi-Awn_Rev_1_July_2025.pdf?v=1753938986,home-sq-eeziawn.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/AnHk-w0sT8PBLG4_VUquhA/NvCNfLdTQGYz-a3AmY9yHCfTYDh_q-IYBsngMh4BykiOhRYfmAERlzsW6daZryhTLzLcI_gRfi5DFnUyBNXCRcc9uyYE2izAPGzenbj1OMyVPhTgAd3BYGusqXJFPX1n012ht0HAnY6aE9SUxjxldkK7jFAOcE3bNF2_Yeoo51I/jETuGqkVMf_RsECREAW5hSGGyYEvXgKTgqKhAeq5dyQ),
FRONT RUNNER SLIMLINE II,FRONT RUNNER SLIMLINE II,FRONT RUNNER,,"HD Products,XD Products",Roof Racks,,,,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014Z_-_Roof_Racks_Rev_5_February_2024.pdf?v=1708563846,home-sq-frontrunner.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/UlFsAzILycw8X-YGvrdqDg/ID0GKwsGCbWJ9IHifiWuRZK9zBVY0g0YHGrgPf7sWY8Gwz6OEiQk_9ZdtNshyzrPyYGzWX2JvAGuerKXz1P8vLqPTz13ykYq7WnE9a727okAcrfI-lNdK2eMpVs4rtzPQVJ8mraHi0IlbP1moon3shF5PwY1rVB8Rm7MhfRfalc/EAON1D32ap5a5f77Ke3Ay2rA6TmPruI-yrLXQsgq33w),
FRONT RUNNER SLIMSPORT,FRONT RUNNER SLIMSPORT,FRONT RUNNER,,"HD Products,XD Products",Roof Racks,,,,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014Z_-_Roof_Racks_Rev_5_February_2024.pdf?v=1708563846,home-sq-frontrunner.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/UlFsAzILycw8X-YGvrdqDg/ID0GKwsGCbWJ9IHifiWuRZK9zBVY0g0YHGrgPf7sWY8Gwz6OEiQk_9ZdtNshyzrPyYGzWX2JvAGuerKXz1P8vLqPTz13ykYq7WnE9a727okAcrfI-lNdK2eMpVs4rtzPQVJ8mraHi0IlbP1moon3shF5PwY1rVB8Rm7MhfRfalc/EAON1D32ap5a5f77Ke3Ay2rA6TmPruI-yrLXQsgq33w),
